label,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Zeus,44.561874,17.739973,9.908146,0.0,213.88335,1697.9678,38.410828,9399.135,218.22635,0.0,253.60104,3154.562,46.47498,704.942,814.78894,110.000046,634.4894,127.49097,175.92044,279.31287,55.874302,99.14554,55.874153,0.03053333,0.057430156,0.030533038,3.322324,31037.4,19.934862,1.3675133,2.7060025,0.004571553,3.4274929,3.2968848,7.427547,4.706,8.560812,0.05811129,-0.00012895299,0.07037072,0.05802568,0.15494695,0.111849345,0.18548772,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Conti,37.561874,14.739974,10.347336,0.0,229.07745,1484.9678,39.813164,8558.134,233.42046,0.0,213.60104,2893.562,39.47498,658.0579,686.789,93.000046,586.4894,114.49097,176.1326,237.31287,44.874302,81.14554,44.874153,0.028412951,0.05482055,0.02841266,1.322326,-258.43933,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,85.67117,0.0022875748,8.0
Gator,46.561874,18.739973,9.810321,0.0,209.97227,1759.9678,38.113396,9620.135,214.31528,0.0,256.60104,3181.562,48.47498,725.9421,829.78894,114.000046,668.4894,136.49097,210.1326,285.31287,59.874302,105.14554,59.874153,0.031612642,0.05676627,0.03161235,1.322326,-650.59814,7.93487,1.2937831,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,-0.00012895299,0.006540931,-0.005804109,0.0929673,0.048944626,0.124433145,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
180solutions,43.561874,16.739973,9.251169,0.0,206.73112,1599.9678,37.01178,8891.135,211.07413,0.0,914.8394,2985.562,45.47498,699.0116,715.789,108.000046,591.4894,117.49097,193.1326,259.31287,50.874302,93.14554,50.874153,0.029899672,0.05622758,0.029899381,1.322326,-258.43933,7.93487,1.2937831,5.706002,-0.0045715524,6.4274926,6.237508,10.4275465,7.706,11.560813,0.11673048,0.00012895298,0.12898992,0.12128816,0.21009241,0.16873167,0.23889631,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Emotet,43.561874,16.739973,9.460472,0.0,211.31252,1657.9678,38.360615,9088.135,215.65552,0.0,239.60098,3050.562,45.47498,673.0579,735.78894,108.000046,612.4894,124.49097,194.13261,271.31287,47.874302,90.14554,47.874153,0.026778929,0.053917408,0.026778637,1.322326,2.9999998,7.93487,0.8824869,2.7060025,-0.0045715524,3.4274929,3.118754,7.427547,4.706,8.560812,0.059498895,0.00012895298,0.07175832,0.062895745,0.15818469,0.11416201,0.18965052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Shade,41.561874,16.739973,9.938634,0.0,222.25807,1652.9678,40.082115,9141.135,226.60107,0.0,240.60098,3059.562,43.47498,728.0579,742.78894,102.000046,626.4894,120.49097,182.1326,259.31287,48.874302,89.14554,48.874153,0.027812488,0.054115154,0.027812198,10.322324,657.5981,61.93486,1.0395503,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.10357175,0.054246854,0.14033982,137.98082,389.44562,220.92181,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,-0.0013725448,8.0
180solutions,43.561874,16.739973,9.739542,0.0,218.0567,1697.9678,39.290848,9263.308,227.29561,0.0,237.60104,3117.562,44.47498,698.0579,775.789,107.000046,653.4894,130.49097,207.1326,279.31287,53.874302,95.14554,53.874153,0.029439822,0.055228196,0.02943953,2.322324,657.5981,13.934862,0.7062172,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.029796742,-0.004643286,0.12228985,0.051977992,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Maze,37.561874,14.739974,10.320309,0.0,228.18556,1478.9678,39.651,8525.134,232.52856,0.0,201.60104,2891.562,39.47498,655.0463,684.78894,93.000046,586.4894,114.49097,175.1326,237.31287,44.874302,81.14554,44.874153,0.028553488,0.05507874,0.028553195,1.322326,133.71967,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Ako,38.561874,14.739974,10.368672,0.0,228.56038,1528.9678,39.93834,7943.346,232.90338,0.0,220.60098,2950.562,40.47498,669.0579,710.78894,99.000046,590.4894,117.49097,192.1326,260.31287,46.874302,84.14554,46.874153,0.028902758,0.05527379,0.028902465,1.322326,656.5981,7.93487,0.9412434,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11127394,0.05809794,0.1518931,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Zeus,42.561874,15.739974,10.277194,0.0,218.85738,1638.9678,38.808014,8280.52,223.20038,0.0,237.60104,3090.562,44.47498,660.0579,809.789,105.000046,632.4894,121.49097,191.1326,269.31287,48.874302,90.14554,48.874153,0.027551794,0.054237917,0.027551504,3.322324,658.5981,19.934862,0.95621693,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.017537316,0.00012895298,0.029796742,0.01745171,0.12228985,0.0752338,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
180solutions,39.561874,14.739974,10.183787,0.0,225.22368,1555.9678,39.6212,7912.5195,229.56667,0.0,217.60104,2977.562,41.47498,666.0579,724.789,101.000046,590.4894,120.49097,191.1326,264.31287,46.874302,85.14554,46.874153,0.02804034,0.05434536,0.028040048,1.322326,656.5981,7.93487,0.7649738,0.7060025,-0.0045715524,1.4274927,1.2375079,5.427547,2.706,6.560813,0.019281505,0.00012895298,0.03154093,0.020356715,0.13101079,0.08046637,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Zeus,39.561874,14.739974,10.799172,0.0,230.40317,1581.9678,40.28787,9041.135,234.74615,0.0,214.60104,3042.562,41.47498,649.0116,797.78894,100.000046,624.4894,121.49097,191.1326,266.31287,47.874302,86.14554,47.874153,0.02795965,0.05366677,0.027959358,1.322326,264.43933,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.065710075,0.00012895298,0.0779695,0.06562447,0.17267744,0.12451398,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Emotet,40.561874,15.739974,10.133146,0.0,226.3038,1600.9678,39.76992,7936.8657,236.13077,0.0,235.60098,3029.562,41.47498,686.0579,738.78894,102.000046,623.4894,120.49097,195.1326,314.31287,47.874302,86.14554,47.874153,0.028050456,0.05383259,0.028050166,3.322324,673.5981,19.934862,0.95621693,1.7060022,-0.0045715524,3.4274929,2.296885,7.427547,3.7059996,8.560812,0.041900545,0.00012895298,0.0779695,0.042975757,0.17267744,0.10070446,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,86.67117,-0.0022875746,8.0
Maze,40.561874,15.739974,10.133146,0.0,224.6788,1597.9678,39.69492,9029.135,229.0218,0.0,227.60098,3050.562,42.47498,670.0,747.78894,102.000046,602.4894,124.49097,193.1326,270.31287,47.874302,87.14554,47.874153,0.027797626,0.05399473,0.027797336,1.322326,525.8785,7.93487,0.7062172,0.7060025,-0.0045715524,1.4274927,1.1781309,5.427547,2.706,6.560813,0.018671747,0.00012895298,0.030931173,0.01974696,0.127962,0.0786371,0.16473006,137.98082,389.44562,220.88272,25.982864,24.152489,116.15216,0.0,123.2814,86.67117,0.0022875748,8.0
Refroso,40.561874,15.739974,9.708146,0.0,216.1788,1528.9678,37.969917,8341.653,220.5218,0.0,226.60104,2941.562,42.47498,674.0579,692.78894,99.000046,594.4894,114.49097,179.1326,240.31287,45.874302,85.14554,45.874153,0.028201962,0.055863332,0.02820167,2.322324,764.598,13.934862,0.8824869,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.10601078,0.055466365,0.14399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Emotet,46.561874,17.739973,10.853799,0.0,214.71141,1744.9678,37.78731,9790.135,222.4607,0.0,255.60098,3303.562,48.47498,678.0579,935.789,113.000046,648.4894,133.49097,203.1326,282.31287,63.874302,104.14554,63.874153,0.03587486,0.05952907,0.035874568,1.322326,656.5981,7.93487,1.2937831,-0.29399762,-0.0045715524,0.42749238,0.17813076,4.4275465,1.7060001,8.560812,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.0929673,0.048944626,0.18965052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,54.671173,0.0022875748,8.0
Pysa,37.561874,14.739974,10.509498,0.0,230.05043,1481.9678,39.732082,8594.134,234.39342,0.0,211.60098,2915.562,39.47498,661.0463,701.78894,93.000046,586.4894,114.49097,176.1326,238.31285,45.874302,82.14554,45.874153,0.029156078,0.05561396,0.029155785,1.322326,264.43933,7.93487,0.7649738,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Ako,46.561874,16.739973,9.679886,0.0,218.34184,1803.9678,39.06992,8847.865,227.26068,0.0,457.601,3205.562,47.47498,735.0579,833.78894,113.000046,702.4894,136.49097,219.1326,300.31287,52.874302,97.14554,52.874153,0.027138814,0.05319565,0.027138524,61.322323,17852.402,367.93488,10.206218,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.023047315,-0.005804109,0.11470643,0.048944626,0.14617227,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
Zeus,33.561874,12.739974,10.673298,0.0,203.88335,1273.9678,37.948013,6864.1343,208.22633,0.0,142.60098,2106.562,33.47498,461.9768,576.789,84.000046,453.48938,99.49097,106.13259,204.31285,39.874302,72.14554,39.874153,0.028835392,0.055742238,0.0288351,0.32232597,394.15887,1.9348733,0.7062172,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,1.7060001,6.560813,0.023693264,0.00012895298,0.03202814,0.023607654,0.1530696,0.06428989,0.1998807,137.98082,387.44562,220.88272,25.982864,23.152489,115.15216,0.0,116.2814,87.67117,0.0022875748,8.0
180solutions,50.561874,24.739973,9.258146,0.0,199.72879,1685.9678,33.629917,9902.135,239.74799,0.0,225.60104,3164.562,45.52502,939.0579,825.9688,107.000046,643.4894,127.49097,386.8674,275.31287,47.874302,89.14554,47.874153,0.027937789,0.052448444,0.028117795,1.322326,-650.59814,7.93487,0.7062172,0.7060025,-0.0045715524,9.427492,1.296885,13.4275465,2.706,14.560813,0.013889348,0.00012895298,0.18301152,0.02541195,0.26091275,0.06428989,0.288116,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0
Emotet,37.561874,14.739974,10.293282,0.0,228.26665,1476.9678,39.596947,8528.134,232.60963,0.0,288.88077,2887.562,39.47498,670.9768,687.78894,93.000046,586.4894,114.49097,176.1326,237.31287,44.874302,81.14554,44.874153,0.028533328,0.05407255,0.028533036,1.322326,133.71967,7.93487,1.0,5.706002,0.99542844,5.427492,6.2968845,10.4275465,7.706,11.560813,0.13381639,0.023384767,0.12282,0.1348916,0.23856892,0.19151287,0.27306813,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
CWS,35.337124,13.739974,9.758146,0.0,185.51451,1264.9678,35.76992,5559.6924,189.8575,0.0,151.60104,1972.562,35.47498,447.05795,555.78894,88.000046,410.4894,93.49097,105.13259,196.31287,40.874302,75.14554,40.874153,0.029810093,0.05844947,0.0298098,0.32232597,655.5981,1.9348733,0.7649738,-0.29399762,-0.0045715524,0.42749238,0.05937697,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.004643286,0.12029649,0.06260922,0.1368555,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Ako,37.561874,14.739974,10.374363,0.0,228.59097,1477.9678,39.623974,8540.134,232.93396,0.0,205.60104,2892.562,39.47498,657.0579,688.789,93.000046,586.4894,114.49097,176.1326,237.31287,44.874302,81.14554,44.874153,0.02861413,0.055190157,0.028613837,1.322326,2.9999998,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Zeus,41.561874,15.739974,9.865463,0.0,221.11174,1637.9678,39.71626,9094.135,225.45473,0.0,218.60104,3062.562,43.47498,667.0,740.789,104.000046,632.4894,127.49097,195.1326,274.31287,46.874302,87.14554,46.874153,0.026423836,0.05257814,0.026423546,1.322326,-650.59814,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.10297716,-5.158118e-05,0.11523658,0.10289154,0.20166296,0.15764028,0.23312879,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.00045751495,8.0
Transponder,41.561874,15.739974,10.060585,0.0,226.30685,1626.9678,39.447968,9308.135,235.9968,0.0,439.601,3009.562,42.47498,687.0579,758.789,104.000046,644.4894,123.49097,202.1326,282.31287,46.874302,86.14554,46.874153,0.027121358,0.053273015,0.027121065,59.322327,17905.402,355.93488,11.906218,7.706002,-0.0045715524,9.427492,8.296885,13.4275465,9.705999,14.560813,0.1575468,0.00012895298,0.1810571,0.1574612,0.27131692,0.209548,0.3001208,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Zeus,54.561874,17.739973,8.750739,0.0,182.2251,1796.9678,33.236588,9694.135,186.56808,0.0,267.60098,3066.5503,51.47498,737.9421,881.2734,122.000046,648.4894,127.49097,169.8674,270.31287,52.874302,106.14554,52.874153,0.027216095,0.058301017,0.027215805,9.322325,154482.4,55.93486,1.8652116,-0.29399762,0.004571553,0.42749238,0.29688466,4.4275465,1.7060001,11.560813,-0.005718497,-0.00012895299,0.006540931,-0.005804109,0.080084845,0.0425034,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Shade,41.561874,16.739973,9.767902,0.0,231.9654,1609.9678,39.033333,9539.135,236.30838,0.0,755.601,3007.562,43.47498,736.0579,717.78894,101.000046,613.4894,120.49097,188.1326,260.31287,49.874302,90.14554,49.874153,0.02923326,0.056210835,0.029232968,1.322326,2.9999998,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.10357175,0.054246854,0.14033982,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,87.67117,0.0022875748,8.0
Shade,42.561874,15.739974,9.420052,0.0,212.42879,1601.9678,37.927063,8937.135,216.7718,0.0,235.60098,3009.562,44.47498,684.0579,731.789,103.000046,594.4894,120.49097,179.1326,250.31285,48.874302,90.14554,48.874153,0.028476432,0.055969153,0.02847614,2.322324,657.5981,13.934862,0.7062172,1.7060022,-0.0045715524,2.4274926,2.1781309,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.040811256,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Zeus,41.561874,15.739974,10.036195,0.0,222.30685,1645.9678,39.91138,9143.135,226.64984,0.0,227.60098,3072.562,43.47498,661.0348,751.78894,104.000046,632.4894,127.49097,196.1326,274.31287,46.874302,87.14554,46.874153,0.026291763,0.05232867,0.026291473,1.322326,-650.59814,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.06246332,0.00012895298,0.07472275,0.06237771,0.16510169,0.11910273,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,86.67117,0.0022875748,8.0
Gator,43.561874,17.739973,9.855821,0.0,215.56833,1673.9678,38.73271,9271.135,219.91133,0.0,245.60104,3070.562,45.47498,742.9421,772.78894,109.000046,634.4894,126.49097,205.13261,272.31287,58.874302,101.14554,58.874153,0.03327409,0.058383364,0.0332738,1.322326,133.71967,7.93487,1.2937831,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,-0.00012895299,0.006540931,-0.005804109,0.09903403,0.051977992,0.13353324,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Pysa,39.561874,14.739974,11.517121,0.0,233.557,1592.9678,40.56992,9164.135,237.90001,0.0,214.60104,3082.562,41.47498,652.0,852.789,100.000046,630.4894,121.49097,191.1326,266.31287,47.874302,86.14554,47.874153,0.027761867,0.053305604,0.027761577,1.322326,264.43933,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.065710075,0.00012895298,0.0779695,0.06562447,0.17267744,0.12451398,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Shade,44.561874,16.739973,9.703601,0.0,278.70154,1705.9678,38.592648,11440.346,283.04453,0.0,3122.6013,3149.562,46.47498,676.0579,790.789,110.000046,641.4894,127.49097,196.1326,276.31287,48.874302,92.14554,48.874153,0.02644291,0.053325173,0.026442619,1.322326,656.5981,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Refroso,43.561874,17.739973,9.786054,0.0,216.61485,1717.9678,39.641983,9316.135,220.95786,0.0,231.60098,3070.3372,45.47498,693.9536,766.789,109.000046,644.4894,133.49097,196.1326,282.31287,50.874302,93.14554,50.874153,0.027490772,0.053692214,0.02749048,9.322325,581.8785,55.93486,1.906217,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.003924559,-0.005804109,0.09903403,0.051977992,0.13353324,137.98082,389.44562,220.92181,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Shade,40.561874,14.739974,11.483147,0.0,231.9288,1632.9678,40.56992,9319.135,236.2718,0.0,229.60104,3124.562,42.47498,647.0579,867.789,102.000046,638.4894,124.49097,195.1326,267.31287,48.874302,88.14554,48.874153,0.027655503,0.053217027,0.02765521,1.322326,-258.43933,7.93487,0.7062172,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.085190594,0.00012895298,0.09745002,0.08510499,0.18782896,0.14183,0.22127108,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,86.67117,0.0022875748,8.0
Gator,39.561874,14.739974,10.850454,0.0,231.09547,1583.9678,40.33915,9068.135,235.43846,0.0,219.60098,3052.562,41.47498,650.0348,801.789,100.000046,624.4894,121.49097,191.1326,266.31287,48.874302,87.14554,48.874153,0.028531615,0.05419395,0.028531322,1.322326,2.9999998,7.93487,0.7062172,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.087304756,0.00012895298,0.09956419,0.08721915,0.19205728,0.14500125,0.2265565,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Zeus,41.561874,15.739974,10.011805,0.0,222.16052,1645.9678,39.91138,9137.135,226.50351,0.0,227.60098,3069.562,43.47498,658.0463,748.789,104.000046,632.4894,127.49097,196.1326,274.31287,46.874302,87.14554,46.874153,0.026291763,0.05232867,0.026291473,1.322326,-650.59814,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.06246332,0.00012895298,0.07472275,0.06237771,0.16510169,0.11910273,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
180solutions,34.438126,13.739974,10.215289,0.0,197.51451,1305.9678,36.71338,7023.134,207.30121,0.0,353.60104,2010.5621,34.47498,439.05795,596.78894,87.000046,452.48938,99.49097,112.13259,215.31285,38.874302,72.14554,38.874153,0.027388895,0.054485973,0.027388602,59.322327,17850.402,355.93488,14.956218,3.7060025,-0.0045715524,5.427492,4.296885,9.4275465,5.706,9.560813,0.09684561,7.7371784e-05,0.12820514,0.09676,0.23678002,0.15931252,0.25040862,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
180solutions,33.561874,13.739974,10.79451,0.0,206.3682,1286.9678,38.56992,6946.1343,210.71118,0.0,167.60104,2041.562,33.789993,473.05792,596.78894,85.000046,489.4894,96.49097,116.13261,213.31285,45.874302,78.14554,45.874153,0.033025872,0.059565913,0.03302558,2.322324,657.8784,13.934862,1.0395503,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.1272229,0.06607242,0.1455135,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,116.2814,87.67117,0.0022875748,8.0
Emotet,37.561874,14.739974,10.239227,0.0,227.59097,1498.9678,40.19154,8503.134,231.93396,0.0,191.60098,2877.562,39.47498,646.0579,667.789,92.000046,620.4894,114.49097,168.1326,230.31285,46.874302,83.14554,46.874153,0.028902758,0.054611538,0.028902465,1.322326,-127.71973,7.93487,0.7649738,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,4.560813,-0.005718497,-0.00010316236,0.006540931,-0.005804109,0.11411888,0.059520416,0.1291335,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,87.67117,0.0022875748,8.0
