Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Ransomware-Conti-0b139f537c940d1f19be4cf5f3a8f760a5d05e057194050c9954c53c2fcad95b-3.raw,41.561874,15.739974,10.206927,0.0,223.06296,1645.9678,39.91138,9174.135,227.40594,0.0,219.60098,3086.562,43.47498,668.9884,778.78894,104.000046,633.4894,127.49097,195.1326,274.31287,47.874302,88.14554,47.874153,0.026845703,0.052838877,0.02684541,1.322326,-258.43933,7.93487,0.7062172,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.08317039,-5.158118e-05,0.095429815,0.083084784,0.18378855,0.1387997,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0013725448,8.0
Trojan-Refroso-1e83d38b1f0909525d3ed6848f69bb7b-1.raw,41.561874,16.739973,11.158147,0.0,228.25807,1673.9678,40.252357,9387.135,232.60107,0.0,228.60098,3076.2249,43.47498,678.9536,869.789,105.000046,644.4894,127.49097,192.1326,274.31287,51.874302,92.14554,51.874153,0.028687231,0.05422359,0.028686939,9.322325,581.8785,55.93486,1.906217,0.8236015,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.018091029,0.00012895298,0.02773408,0.018005418,0.1250584,0.07689494,0.16066502,137.98082,389.44562,220.92181,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-0dad9cb5a0da5593b5bd6ad8ac8c940bfa0960ce903b7740cbed941acba5d917-8.raw,37.561874,14.739974,10.40139,0.0,229.64502,1481.9678,39.732082,8579.134,233.98802,0.0,208.60098,2904.562,39.47498,665.0232,695.789,93.000046,584.4894,114.49097,176.1326,238.31285,44.874302,81.14554,44.874153,0.028452968,0.054894067,0.028452676,1.322326,-650.59814,7.93487,0.7062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04556355,0.00012895298,0.057822987,0.045477938,0.15985693,0.10803047,0.19912656,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Spyware-Gator-1f7d16345ae32e69e020c71f4c9befe5603048c207eedaf308d7d02e217431c4-5.raw,40.561874,15.739974,9.933146,0.0,221.2288,1587.9678,39.44492,8891.135,225.57181,0.0,216.60098,2996.562,42.47498,669.9652,722.789,102.000046,596.4894,124.49097,192.1326,270.31287,46.874302,86.14554,46.874153,0.027367765,0.053732973,0.027367473,1.322326,-519.8788,7.93487,0.7649738,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.085190594,0.00012895298,0.09745002,0.08510499,0.18782896,0.14183,0.22127108,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Ransomware-Pysa-056ccd52797ba865dca8279c5acd515519e33963d3e7b375274772fe32be3fcd-2.raw,41.561874,15.739974,10.816683,0.0,232.59953,1675.9678,40.64309,9566.135,242.4468,0.0,239.60098,3232.562,42.47498,699.0579,856.789,103.000046,646.4894,126.49097,209.1326,305.31287,57.874302,96.14554,57.874153,0.0321203,0.056393683,0.032120008,5.3223243,716.5981,31.93486,1.4562169,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.030931173,-0.005804109,0.127962,0.054246854,0.16473006,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0
Spyware-Gator-0d95bb8498742366ae558fa0bddc3eaa91227949b97f5a1434c5d54d27e471a1-9.raw,39.561874,14.739974,9.337633,0.0,189.8647,1276.9678,39.44492,7297.134,215.36003,0.0,1008.399,2099.438,36.47498,496.94205,611.789,87.000046,481.48938,115.49097,119.05303,216.31285,197.87431,225.14554,197.87415,0.13791163,0.15696286,0.13970906,0.32232597,-651.598,1.9348733,1.2937831,-0.29399762,0.004571553,0.42749238,0.29688466,4.4275465,1.7060001,10.560813,-0.005718497,-0.00012895299,0.006540931,-0.005804109,0.10857488,0.04581569,0.27604964,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,117.2814,87.67117,0.0022875748,8.0
Ransomware-Shade-8d87e6aebe4ec7a9e96dd44dff556581f7f454d661a8d90b02c3db0068c17de5-5.raw,40.561874,15.739974,10.033147,0.0,222.50381,1596.9678,39.669918,8942.135,226.8468,0.0,224.60098,3000.562,42.47498,670.0,726.78894,102.000046,598.4894,124.49097,193.1326,269.31287,46.874302,86.14554,46.874153,0.027208865,0.05343636,0.027208574,1.322326,-650.59814,7.93487,0.7062172,5.706002,-0.0045715524,6.4274926,6.178131,10.4275465,7.706,11.560813,0.12471628,0.00012895298,0.13697572,0.12695232,0.22340208,0.1793794,0.2548679,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,86.67117,0.0022875748,8.0
Ransomware-Pysa-405ddc7c7b6091cd449ec6be2d52c645e9b02068fb5878b198696d9b728c0dfe-2.raw,39.561874,14.739974,10.799172,0.0,230.89035,1584.9678,40.36479,9060.135,235.23334,0.0,218.60104,3045.562,41.47498,652.0348,795.78894,100.000046,624.4894,121.49097,192.1326,266.31287,47.874302,86.14554,47.874153,0.02790544,0.053567775,0.027905148,1.322326,2.9999998,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.065710075,0.00012895298,0.0779695,0.06562447,0.17267744,0.12451398,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Emotet-1f5d93fd6f1d50bbcfee524cce2b86f9204847dc6a674f0d7f91b866e0c66d49-4.raw,32.561874,12.739974,10.376896,0.0,194.9913,1200.9678,37.06992,5462.5195,199.33429,0.0,128.60098,1925.562,32.47498,412.05795,535.789,82.000046,396.4894,93.49097,101.13261,193.31287,37.874302,69.14554,37.874153,0.029026618,0.056663252,0.029026328,0.32232597,655.5981,1.9348733,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.13101079,0.067966364,0.15024835,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,114.2814,87.67117,0.0022875748,8.0
Ransomware-Shade-7a4df7b2139f4b9ebdbe350b08d3964d870d558a0b1009bc9cc022418dea57ef-3.raw,44.561874,16.739973,9.79451,0.0,279.11063,1706.9678,38.61537,11458.346,283.4536,0.0,3121.6013,3154.562,46.47498,677.0579,798.789,110.000046,643.4894,127.49097,196.1326,276.31287,48.874302,92.14554,48.874153,0.026427014,0.053294733,0.026426721,1.322326,656.5981,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Refroso-442f84782637ba13e106ab230b51433f-2.raw,39.561874,14.739974,10.901736,0.0,231.01855,1583.9678,40.33915,9065.135,235.36154,0.0,219.60098,3052.562,41.47498,645.0348,803.789,100.000046,624.4894,121.49097,191.1326,266.31287,48.874302,87.14554,48.874153,0.028531615,0.05419395,0.028531322,1.322326,2.9999998,7.93487,0.7062172,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.087304756,0.00012895298,0.09956419,0.08721915,0.19205728,0.14500125,0.2265565,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Pysa-9f7d0fbffe4ec30a479958f22793a3b7c8feaf29905864ce6a0d88e11c649808-6.raw,42.561874,15.739974,9.634336,0.0,215.97641,1638.9678,38.808014,8043.693,220.31941,0.0,244.60098,3037.562,44.47498,688.0579,736.78894,107.000046,612.4894,123.49097,203.1326,267.31287,50.874302,92.14554,50.874153,0.02899771,0.055880684,0.028997418,4.3223243,1056.598,25.934862,1.2649735,1.7060022,-0.0045715524,2.4274926,2.237508,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.04197208,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Trojan-Scar-548260d5ed1dbdb6d3b7d92e180c9724-5.raw,44.561874,16.739973,9.54451,0.0,212.65607,1710.9678,38.706284,8766.0,216.99907,0.0,248.60104,3134.562,46.47498,682.0579,762.78894,110.000046,640.4894,130.49097,200.1326,276.31287,51.874302,95.14554,51.874153,0.028171198,0.05503892,0.028170908,2.322324,657.5981,13.934862,0.8237303,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Shade-85bb0672056e4e6b8554046a37bd805d11be372df395119ba770223627ff3e7f-8.raw,37.561874,14.739974,10.239227,0.0,228.40178,1478.9678,39.651,8533.134,232.74477,0.0,202.60104,2891.562,39.47498,661.0232,684.78894,93.000046,586.4894,114.49097,175.1326,237.31287,44.874302,81.14554,44.874153,0.028493093,0.054967787,0.0284928,1.322326,-389.15906,7.93487,0.7062172,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.020597292,0.00012895298,0.03285672,0.020511681,0.13758974,0.08441374,0.17820887,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Trojan-Scar-2661e956bba158a01b8dbc3c2806cac9-9.raw,37.561874,14.739974,10.320309,0.0,228.23962,1476.9678,39.596947,8527.134,232.58261,0.0,204.60098,2894.562,39.47498,662.0116,688.789,93.000046,586.4894,114.49097,176.1326,237.31287,44.874302,81.14554,44.874153,0.028573673,0.05511583,0.02857338,1.322326,264.43933,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Ransomware-Pysa-3b30335edc205ef84dab211dcd11e6b7e11b50a503f9987470219ff491ed7f79-2.raw,44.561874,16.739973,10.430874,0.0,224.79245,1746.9678,39.524464,9880.135,234.07413,0.0,446.60104,3196.562,45.47498,681.0579,870.789,109.000046,689.4894,133.49097,207.1326,296.31287,48.874302,91.14554,48.874153,0.025821159,0.051566083,0.025820868,56.322323,17805.402,337.93488,11.306217,0.7060025,-0.0045715524,2.4274926,1.296885,6.427547,2.706,7.5608125,0.016503725,0.00012895298,0.04182807,0.016418116,0.13934411,0.07213303,0.17177613,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0018300598,8.0
Spyware-180solutions-0bd1b4ceaf2621c2b429857ddd0d3691e0c7e93bdcd294f82596ec01421650f0-10.raw,37.561874,14.739974,10.239227,0.0,227.64502,1476.9678,39.596947,8505.134,231.98802,0.0,202.60104,2889.562,39.47498,661.0116,683.789,93.000046,584.4894,114.49097,175.1326,237.31287,43.874302,80.14554,43.874153,0.027987264,0.054614272,0.027986972,1.322326,2.9999998,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Spyware-180solutions-0f956d78fdde79c800ae3757c33c1ec69dcea25df68562a334b7e4d40e6a8911-10.raw,37.561874,14.739974,10.185173,0.0,228.10448,1478.9678,39.651,8522.134,232.44748,0.0,205.60104,2887.562,39.47498,657.0463,680.78894,93.000046,586.4894,114.49097,177.1326,237.31287,44.874302,81.14554,44.874153,0.028593887,0.055152968,0.028593596,1.322326,-127.71973,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Spyware-Gator-fe142061ca9feed42486e4542fab7ecd5881cf7dbd4fec4e02493f78771a6e45-7.raw,37.561874,14.739974,10.40139,0.0,228.69908,1476.9678,39.596947,8544.134,233.04207,0.0,206.60104,2890.562,39.47498,671.9768,692.78894,93.000046,584.4894,114.49097,176.1326,237.31287,43.874302,80.14554,43.874153,0.027868556,0.054393813,0.027868263,1.322326,-650.59814,7.93487,0.7062172,6.706002,-0.0045715524,7.427492,7.296885,11.4275465,8.705999,12.560813,0.1533724,2.5790596e-05,0.16563183,0.1532868,0.25601077,0.21001181,0.2894529,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Ransomware-Ako-0cbddc16ac09d5f43f0798f892dc7b505f274422be9a70123991510d69a774ec-6.raw,40.561874,15.739974,9.658147,0.0,216.60379,1534.9678,38.11992,8706.134,220.9468,0.0,310.88077,2940.562,42.47498,676.0579,692.78894,99.000046,594.4894,114.49097,177.1326,240.31287,45.874302,85.14554,45.874153,0.0280488,0.055574417,0.028048508,1.322326,-650.59814,7.93487,0.8824869,5.706002,-0.0045715524,6.4274926,6.2968845,10.4275465,7.706,11.560813,0.12471628,0.00010316238,0.13697572,0.124630675,0.22340208,0.1793794,0.2548679,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,-3.624817e-11,8.0
Trojan-Refroso-5cf1faee1c8fb2f7ea66747dccb8afa1-1.raw,32.561874,12.739974,12.783147,0.0,207.1163,1199.9678,37.03867,6777.1343,211.45929,0.0,138.60098,2033.5619,32.47498,406.05795,712.78894,82.000046,396.4894,93.49097,101.13261,193.31287,36.874302,68.14554,36.874153,0.028243814,0.054566544,0.028243521,0.32232597,-651.598,1.9348733,0.7649738,5.706002,-0.0045715524,6.4274926,6.2968845,10.4275465,7.706,9.560813,0.15217625,-0.00010316236,0.16443567,0.15209064,0.26916867,0.21599267,0.25715625,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Trojan-Emotet-1a9eda861b5757e26fd4b5886a57773f7e2ae97bd07f3f2a4abb8b321304b0d2-3.raw,41.561874,15.739974,10.328878,0.0,224.4532,1647.9678,39.960163,9231.135,228.79619,0.0,223.60098,3104.562,43.47498,668.0232,792.789,104.000046,635.4894,127.49097,196.1326,274.31287,48.874302,89.14554,48.874153,0.02739764,0.053347237,0.027397348,1.322326,-127.71973,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.06246332,0.00012895298,0.07472275,0.06237771,0.16510169,0.11910273,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Ransomware-Ako-0cb5fad9a6e436deb0272984dae8da55cd4f42a2f2638e99d76514444939a929-8.raw,40.561874,15.739974,10.108147,0.0,227.4288,1581.9678,39.294918,9140.135,237.28462,0.0,431.60104,2966.562,41.47498,678.0579,735.78894,98.000046,642.4894,120.49097,187.1326,259.31287,45.874302,84.14554,45.874153,0.027180564,0.053298444,0.027180273,59.322327,17905.402,355.93488,11.906218,5.706002,-0.0045715524,7.427492,6.2968845,11.4275465,7.706,12.560813,0.12471628,0.00012895298,0.14563298,0.124630675,0.24514122,0.1793794,0.27660704,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Ransomware-Shade-fa9d425f1a18b9edd71aee0babc52265f16158cc7acc44f179941188bc4220b3-7.raw,37.561874,14.739974,10.2122,0.0,227.9153,1477.9678,39.623974,8515.134,232.25829,0.0,199.60098,2890.562,39.47498,662.0116,682.78894,93.000046,586.4894,114.49097,175.1326,237.31287,44.874302,81.14554,44.874153,0.028513197,0.05500472,0.028512906,1.322326,264.43933,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Ransomware-Maze-5e9a93f1b684f3a54e07c69757784fccfc7afd442d5f11b3d70e46ef9c3cb93b-6.raw,38.561874,14.739974,10.052883,0.0,224.03407,1480.9678,38.675182,8583.134,234.09613,0.0,206.60104,2905.562,39.47498,657.0579,690.789,93.000046,586.4894,114.49097,176.1326,236.31285,45.874302,82.14554,45.874153,0.028952178,0.05524324,0.028951887,1.322326,-650.59814,7.93487,0.7062172,4.7060027,-0.0045715524,6.4274926,5.296885,10.4275465,6.7060003,11.560813,0.11056057,0.00012895298,0.14607581,0.11047497,0.23856892,0.16825706,0.27306813,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,-0.00091502996,8.0
Ransomware-Maze-a25edd5d4e3df428ac1c9cef50bb5508070a3202ec645a65b40781b9fb4e54d9-7.raw,37.561874,14.739974,10.239227,0.0,228.7261,1478.9678,39.651,8545.134,233.06909,0.0,202.60104,2890.562,39.47498,666.0232,683.789,93.000046,586.4894,114.49097,176.1326,237.31287,44.874302,81.14554,44.874153,0.028473018,0.054930903,0.028472725,1.322326,-650.59814,7.93487,0.7062172,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.09184248,0.00012895298,0.104101904,0.091756865,0.20113273,0.15180783,0.2379008,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Ransomware-Shade-71dcfa4cc7699931320a6f3acbae178d85e952a74e6a4e1e3e63d18787d0ede7-6.raw,34.561874,13.739974,10.275793,0.0,195.6641,1269.9678,36.95227,6775.1343,200.00708,0.0,151.60104,2097.562,34.47498,459.05792,574.789,86.000046,416.4894,90.49097,102.13261,191.31285,41.874302,75.14554,41.874153,0.030747002,0.058334656,0.03074671,0.32232597,655.5981,1.9348733,0.8824869,0.7060025,-0.0045715524,1.4274927,1.1781309,5.427547,2.706,5.560813,0.02285293,0.00012895298,0.035112366,0.023928141,0.14886792,0.09118065,0.16542692,136.98082,379.44562,218.80453,25.982864,21.152489,110.15216,0.0,112.2814,87.67117,0.0022875748,8.0
Trojan-Emotet-0be168dbc71794853844bb211391d2678123e01079f7aadf34ca6bf3db0f42c2-10.raw,41.561874,15.739974,9.987414,0.0,221.11174,1621.9678,39.326015,7935.8657,225.45473,0.0,244.60098,3042.562,43.47498,704.0579,743.78894,106.000046,620.4894,123.49097,193.1326,266.31287,48.874302,89.14554,48.874153,0.028348476,0.0551073,0.028348183,8.322324,657.5981,49.93486,0.95621693,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,-5.158118e-05,0.006540931,-0.005804109,0.10357175,0.054246854,0.14033982,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,-0.00045751492,8.0
Trojan-Refroso-5d1e45f5f9cbabcd33f631b02dea25cb-5.raw,40.561874,15.739974,10.058146,0.0,222.9788,1593.9678,39.594917,8961.135,227.32181,0.0,225.60104,3012.562,42.47498,666.0116,731.789,102.000046,598.4894,124.49097,193.1326,270.31287,48.874302,88.14554,48.874153,0.028476432,0.054719154,0.02847614,1.322326,656.5981,7.93487,0.8237303,0.7060025,-0.0045715524,1.4274927,1.2375079,5.427547,2.706,6.560813,0.018671747,0.00012895298,0.030931173,0.018586136,0.127962,0.0786371,0.16473006,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Ako-0cbdded9918d081c0e2884ff4e7d2eeb5d3b84153af81e76eb9d1c97dd284a64-6.raw,42.561874,15.739974,10.015289,0.0,223.59547,1657.9678,39.260395,9407.135,233.08887,0.0,438.601,3050.562,43.47498,669.0579,772.78894,106.000046,646.4894,126.49097,202.1326,286.31287,46.874302,87.14554,46.874153,0.026275346,0.052297655,0.026275054,59.322327,17905.402,355.93488,11.906218,1.7060022,-0.0045715524,3.4274929,2.296885,7.427547,3.7059996,8.560812,0.039736044,0.00012895298,0.07079819,0.039650433,0.16510169,0.09637546,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0018300598,8.0
Ransomware-Pysa-1fefedf1a4990a7c1811a509bb3a31d917e2f0ca39848bbc41ee9a3a1bf4ee0d-10.raw,37.561874,14.739974,10.266254,0.0,227.7261,1475.9678,39.56992,8508.134,232.06909,0.0,200.60098,2892.562,39.47498,658.0232,685.78894,93.000046,584.4894,114.49097,176.1326,237.31287,43.874302,80.14554,43.874153,0.028007144,0.05465119,0.028006852,1.322326,133.71967,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,7.7371784e-05,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,85.67117,0.0022875748,8.0
Ransomware-Pysa-14f5c64f73edd0e19eee4aba150751418bcf39c61ae5a833f1ec5ae57af3a075-7.raw,37.561874,14.739974,10.185173,0.0,228.10448,1476.9678,39.596947,8522.134,232.44748,0.0,202.60104,2896.562,39.47498,662.0116,686.789,93.000046,586.4894,114.49097,175.1326,237.31287,44.874302,81.14554,44.874153,0.02861413,0.055190157,0.028613837,1.322326,264.43933,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Ransomware-Shade-f56687137caf9a67678cde91e46143a458cd7316f0e6c991789b1136ad624973-2.raw,35.561874,13.739974,11.529575,0.0,194.9145,1261.9678,35.684204,6583.6533,199.25749,0.0,166.60104,2069.562,35.47498,439.05795,695.789,88.000046,404.48938,93.49097,103.13261,195.31285,41.874302,76.14554,41.874153,0.030647172,0.05913494,0.030646881,1.322326,656.5981,7.93487,1.0,-0.29399762,-0.0045715524,0.42749238,0.17813076,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.12029649,0.06260922,0.1368555,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Ransomware-Ako-0a9b1262d52d90872e26d64ee9edcafef4e328a80dab8d7b1a7e874b2fb62305-7.raw,38.561874,14.739974,10.210778,0.0,227.61302,1523.9678,39.806763,8718.134,231.95601,0.0,212.60098,2932.562,40.47498,670.0463,705.78894,99.000046,588.4894,117.49097,190.1326,259.31287,45.874302,83.14554,45.874153,0.028163519,0.054275982,0.028163226,1.322326,264.43933,7.93487,0.8237303,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.11056057,0.00012895298,0.12282,0.11047497,0.2153131,0.16825706,0.2498123,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0018300598,8.0
Ransomware-Conti-1bb338d02228ce44c761a04dede3b7e6b219fbe5e401caf8be6ecf2670331525-8.raw,41.561874,15.739974,9.572781,0.0,216.64832,1589.9678,38.54553,7752.8657,220.99132,0.0,242.60098,2987.562,43.47498,697.0579,707.78894,105.000046,601.4894,117.49097,197.1326,262.31287,47.874302,88.14554,47.874153,0.02827074,0.055503078,0.02827045,1.322326,656.5981,7.93487,1.0587566,-0.29399762,-0.0045715524,0.42749238,0.23750772,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.0034824635,0.10357175,0.054246854,0.14033982,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Trojan-Emotet-0f5760e51bfe61f1fad161fa119523cd585c74df832f47800e9e7a6a103769cd-7.raw,41.561874,15.739974,9.987414,0.0,220.79466,1613.9678,39.130894,7922.8657,225.13765,0.0,239.60098,3027.562,43.47498,705.0579,742.78894,106.000046,616.4894,123.49097,193.1326,263.31287,49.874302,90.14554,49.874153,0.029007975,0.05541015,0.029007683,9.322325,658.5981,55.93486,1.0812169,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.06246332,2.5790596e-05,0.07472275,0.06237771,0.16510169,0.11910273,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,-0.0022875746,8.0
